index,1st file,2nd file,3rd file
None,39.7497593840231,24.487334137515077,1.4173228346456692
axion.hep.caltech.edu,0.4068293984260371,1.1190570785326446,0.020085698982324585
l-pilot.lunarc.lu.se,0.08145312372729493,0.8887452532923972,0.03259718034390025
ldmx.cnsi.ucsb.edu,0.7429130009775171,0.6133768352365416,0.0
arcce.slac.stanford.edu,0.38895371450797356,1.2340917855765523,0.07803355442840422
